step,type,value,lr,norm,dt,tok_sec
2995,train,4.673864841461182,5.4294e-05,0.8884,973.71,67305.44
2996,train,4.712709426879883,5.4221e-05,0.8968,971.77,67439.91
2997,train,4.7998480796813965,5.4149e-05,0.7900,972.91,67360.94
2998,train,4.7071943283081055,5.4077e-05,0.9685,972.35,67399.29
2999,train,4.6435089111328125,5.4005e-05,1.7218,972.22,67408.71
3000,val,4.6528849601745605,,,,
3000,train,4.581638813018799,5.3934e-05,0.9742,1989.68,32938.01
3001,train,4.930144309997559,5.3862e-05,1.0308,972.19,67410.37
3002,train,4.651411056518555,5.3791e-05,0.9127,973.26,67336.90
3003,train,4.6859002113342285,5.3719e-05,0.9355,972.00,67423.74
3004,train,4.579777717590332,5.3648e-05,1.2645,971.84,67434.73
3005,train,4.74880313873291,5.3578e-05,1.0162,972.40,67395.82
3006,train,4.769832611083984,5.3507e-05,0.9930,974.11,67277.58
3007,train,4.76369571685791,5.3437e-05,0.9055,974.56,67246.44
3008,train,4.714235782623291,5.3366e-05,0.8570,973.68,67307.25
3009,train,4.830893039703369,5.3296e-05,0.9208,974.67,67239.49
3010,train,4.732863903045654,5.3226e-05,0.8144,974.27,67266.62
3011,train,4.672893524169922,5.3156e-05,0.9793,972.60,67382.54
3012,train,4.7435455322265625,5.3087e-05,0.9355,974.88,67224.78
3013,train,4.778665542602539,5.3017e-05,0.9068,973.79,67299.77
3014,train,4.639332294464111,5.2948e-05,0.8730,973.16,67343.81
3015,train,4.739797115325928,5.2879e-05,1.0414,972.13,67414.58
3016,train,4.691709995269775,5.2810e-05,0.9346,973.01,67353.55
3017,train,4.796186923980713,5.2742e-05,1.0098,973.14,67344.72
3018,train,4.705850124359131,5.2673e-05,0.7391,971.82,67436.37
3019,train,4.719875335693359,5.2605e-05,0.8338,972.17,67412.10
3020,train,4.730254650115967,5.2537e-05,0.9002,972.52,67387.53
3021,train,4.695116996765137,5.2469e-05,0.8812,973.23,67338.53
3022,train,4.831169605255127,5.2401e-05,0.9255,973.20,67340.99
3023,train,4.700594902038574,5.2333e-05,0.7842,973.05,67351.38
3024,train,4.610468864440918,5.2266e-05,0.8058,973.58,67314.22
3025,train,4.9935808181762695,5.2198e-05,1.4420,971.70,67444.92
3026,train,4.769018650054932,5.2131e-05,1.0371,972.63,67380.11
3027,train,4.646119594573975,5.2064e-05,0.8881,971.21,67478.83
3028,train,4.730020523071289,5.1998e-05,0.8451,972.55,67385.40
3029,train,4.830138206481934,5.1931e-05,1.2543,974.05,67282.23
3030,train,4.706530570983887,5.1865e-05,0.8208,972.59,67383.22
3031,train,4.735408782958984,5.1799e-05,0.8538,973.44,67324.20
3032,train,4.6876325607299805,5.1733e-05,0.8497,972.31,67402.68
3033,train,4.546823978424072,5.1667e-05,0.8539,974.02,67283.82
3034,train,4.628335475921631,5.1601e-05,0.9228,973.29,67334.24
3035,train,4.736100673675537,5.1536e-05,0.8405,971.21,67478.81
3036,train,4.651780605316162,5.1470e-05,0.7523,972.73,67372.93
3037,train,4.71805477142334,5.1405e-05,0.7476,972.68,67376.61
3038,train,4.788658142089844,5.1340e-05,0.7815,974.29,67265.14
3039,train,4.6275129318237305,5.1275e-05,0.8998,973.13,67345.81
3040,train,4.696516036987305,5.1211e-05,0.8075,974.23,67269.32
3041,train,4.708349227905273,5.1146e-05,0.7402,972.99,67354.95
3042,train,4.695363521575928,5.1082e-05,0.8090,973.24,67337.71
3043,train,4.658052444458008,5.1018e-05,0.8487,973.61,67312.10
3044,train,4.686568737030029,5.0954e-05,0.8792,972.17,67411.74
3045,train,4.71686315536499,5.0891e-05,0.8274,971.31,67471.47
3046,train,4.706432342529297,5.0827e-05,0.8623,973.03,67352.59
3047,train,4.759535789489746,5.0764e-05,1.3022,973.39,67327.65
3048,train,4.739453315734863,5.0701e-05,0.8490,973.63,67310.73
3049,train,4.733162879943848,5.0638e-05,1.0113,971.20,67479.49
3050,train,4.787600040435791,5.0575e-05,0.8456,972.74,67372.33
3051,train,4.658098220825195,5.0512e-05,0.9338,1036.66,63218.39
3052,train,4.679646968841553,5.0450e-05,0.7955,973.12,67346.29
3053,train,4.832181930541992,5.0388e-05,1.1302,972.32,67402.00
3054,train,4.665402412414551,5.0326e-05,0.9394,972.05,67420.14
3055,train,4.675117492675781,5.0264e-05,0.9232,972.88,67362.77
3056,train,4.731938362121582,5.0202e-05,0.8832,973.96,67287.91
3057,train,4.728938102722168,5.0140e-05,0.8753,972.87,67363.81
3058,train,4.659673690795898,5.0079e-05,0.8545,972.83,67366.34
3059,train,4.6423211097717285,5.0018e-05,0.8611,973.77,67301.02
3060,train,4.668096542358398,4.9957e-05,1.0606,974.94,67220.69
3061,train,4.6633477210998535,4.9896e-05,0.7696,973.22,67339.14
3062,train,4.632869720458984,4.9836e-05,0.9170,973.14,67345.06
3063,train,4.615464210510254,4.9775e-05,1.0290,972.26,67405.74
3064,train,4.724447727203369,4.9715e-05,0.8357,974.75,67233.35
3065,train,4.701572418212891,4.9655e-05,0.9057,973.22,67339.39
3066,train,4.5862579345703125,4.9595e-05,0.8176,972.43,67394.29
3067,train,4.640987396240234,4.9535e-05,0.8413,973.65,67309.79
3068,train,4.662703037261963,4.9476e-05,0.8083,974.73,67234.78
3069,train,4.736723899841309,4.9416e-05,0.8410,973.30,67333.95
3070,train,4.74892520904541,4.9357e-05,0.8439,973.81,67298.83
3071,train,4.693175792694092,4.9298e-05,0.7566,975.60,67174.81
3072,train,4.837674617767334,4.9239e-05,1.0998,972.72,67373.95
3073,train,4.620455265045166,4.9181e-05,0.8556,972.19,67410.71
3074,train,4.791847229003906,4.9122e-05,0.8227,972.64,67379.45
3075,train,4.617372035980225,4.9064e-05,0.8389,973.96,67288.21
3076,train,4.590105056762695,4.9006e-05,0.8011,972.98,67355.87
3077,train,4.608542442321777,4.8948e-05,0.7886,973.32,67332.30
3078,train,4.750340938568115,4.8890e-05,0.8602,973.55,67316.58
3079,train,4.583625316619873,4.8833e-05,0.8484,975.65,67171.87
3080,train,4.73427152633667,4.8775e-05,0.7903,973.11,67347.00
3081,train,4.643867492675781,4.8718e-05,0.7741,973.62,67311.52
3082,train,4.611140251159668,4.8661e-05,0.8190,973.34,67331.09
3083,train,4.660901069641113,4.8604e-05,0.9425,972.67,67377.19
3084,train,4.727391242980957,4.8548e-05,0.8274,972.43,67393.96
3085,train,4.627536773681641,4.8491e-05,0.7841,972.16,67413.10
3086,train,4.782526969909668,4.8435e-05,1.7607,973.72,67305.08
3087,train,5.01458740234375,4.8379e-05,1.1072,972.94,67358.98
3088,train,4.533229351043701,4.8323e-05,0.8735,972.08,67418.49
3089,train,4.585124969482422,4.8267e-05,0.8998,972.16,67412.43
3090,train,4.659280776977539,4.8212e-05,0.8816,972.47,67391.59
3091,train,4.653409481048584,4.8157e-05,0.9176,972.39,67396.91
3092,train,4.927359580993652,4.8101e-05,1.5537,973.22,67339.37
3093,train,5.416036605834961,4.8046e-05,2.0286,972.04,67420.83
3094,train,4.686168193817139,4.7992e-05,0.9646,974.31,67263.80
3095,train,4.667584419250488,4.7937e-05,1.1400,972.88,67363.12
3096,train,4.62898588180542,4.7883e-05,1.0251,972.64,67379.42
3097,train,4.924371242523193,4.7828e-05,1.7511,971.98,67425.20
3098,train,4.590355396270752,4.7774e-05,0.9006,972.71,67374.86
3099,train,4.90383243560791,4.7720e-05,0.9306,971.79,67438.65
3100,train,4.7922163009643555,4.7667e-05,0.9413,972.49,67389.59
3101,train,4.652830600738525,4.7613e-05,0.8857,973.16,67343.78
3102,train,4.552798748016357,4.7560e-05,0.9384,971.92,67429.15
3103,train,4.744384288787842,4.7507e-05,0.8860,974.08,67280.05
3104,train,4.463995933532715,4.7454e-05,0.9893,972.10,67416.75
3105,train,4.615240097045898,4.7401e-05,0.9681,972.33,67401.00
3106,train,4.682255268096924,4.7348e-05,0.8737,972.32,67401.72
3107,train,4.62315559387207,4.7296e-05,0.9240,972.82,67366.75
3108,train,4.610713005065918,4.7244e-05,0.8307,972.68,67376.66
3109,train,4.659562110900879,4.7192e-05,0.8348,971.35,67468.82
3110,train,4.663832187652588,4.7140e-05,0.8175,972.25,67406.83
3111,train,4.763767719268799,4.7088e-05,0.8685,972.56,67384.90
3112,train,4.602415084838867,4.7037e-05,0.8019,972.25,67406.23
3113,train,5.030910015106201,4.6985e-05,1.5594,973.68,67307.80
3114,train,4.713893890380859,4.6934e-05,0.9687,971.68,67446.04
3115,train,4.688683986663818,4.6883e-05,0.8708,972.99,67355.40
3116,train,4.601518154144287,4.6833e-05,0.9654,972.12,67415.29
3117,train,4.640617370605469,4.6782e-05,0.7740,972.87,67363.81
3118,train,4.540022850036621,4.6732e-05,0.8168,972.50,67388.90
3119,train,4.821215629577637,4.6681e-05,1.0621,971.66,67447.40
3120,train,4.8191986083984375,4.6631e-05,1.0146,972.78,67369.77
3121,train,4.647396564483643,4.6582e-05,0.7966,971.97,67425.88
3122,train,4.639470100402832,4.6532e-05,0.8525,971.64,67449.04
3123,train,4.739699840545654,4.6482e-05,0.8467,973.36,67329.74
3124,train,4.64321231842041,4.6433e-05,1.1525,971.82,67436.17
3125,train,4.563628673553467,4.6384e-05,0.9174,972.49,67389.68
3126,train,4.574821949005127,4.6335e-05,0.8605,972.19,67410.68
3127,train,4.739016056060791,4.6286e-05,0.8235,972.74,67372.91
3128,train,4.710999488830566,4.6238e-05,0.8025,971.89,67431.30
3129,train,4.616945266723633,4.6190e-05,0.9074,972.66,67378.11
3130,train,4.732571125030518,4.6141e-05,1.1124,974.66,67239.76
3131,train,4.615925312042236,4.6093e-05,0.9257,972.03,67421.96
3132,train,4.6608076095581055,4.6046e-05,0.7752,972.10,67417.21
3133,train,4.693370819091797,4.5998e-05,0.9079,971.32,67471.39
3134,train,4.619032859802246,4.5951e-05,0.7885,971.65,67448.35
3135,train,4.697701930999756,4.5903e-05,0.8242,972.58,67383.42
3136,train,4.660152912139893,4.5856e-05,0.8013,972.53,67387.10
3137,train,4.643920421600342,4.5809e-05,0.7523,972.40,67396.25
3138,train,4.513453960418701,4.5763e-05,0.8493,973.87,67294.43
3139,train,4.58878755569458,4.5716e-05,0.7952,973.18,67342.31
3140,train,4.680596351623535,4.5670e-05,0.8378,971.49,67459.45
3141,train,4.653608322143555,4.5624e-05,0.7702,972.68,67376.48
3142,train,4.624016761779785,4.5578e-05,0.7790,972.48,67390.73
3143,train,4.739101886749268,4.5532e-05,0.9142,972.30,67403.24
3144,train,4.716451168060303,4.5486e-05,0.8177,972.56,67384.92
3145,train,4.584654331207275,4.5441e-05,0.8398,971.89,67431.48
3146,train,4.649991989135742,4.5396e-05,0.9782,972.00,67423.98
3147,train,4.69761848449707,4.5351e-05,0.8610,971.66,67447.22
3148,train,4.621583938598633,4.5306e-05,0.8205,972.02,67422.47
3149,train,4.663143634796143,4.5261e-05,0.8149,972.23,67408.07
3150,train,4.566966533660889,4.5217e-05,0.7679,972.77,67370.78
3151,train,4.714954376220703,4.5173e-05,0.8577,972.66,67378.23
3152,train,4.6670613288879395,4.5128e-05,0.8647,972.54,67386.31
3153,train,4.665811061859131,4.5085e-05,0.7810,972.27,67404.83
3154,train,4.631221294403076,4.5041e-05,0.8511,971.05,67489.63
3155,train,4.604421615600586,4.4997e-05,0.7815,972.25,67406.30
3156,train,4.602069854736328,4.4954e-05,0.8420,972.58,67383.33
3157,train,4.614552021026611,4.4911e-05,0.9166,971.77,67439.67
3158,train,4.495429515838623,4.4868e-05,0.7993,972.55,67385.81
3159,train,4.625360012054443,4.4825e-05,0.8110,971.59,67452.02
3160,train,4.551750659942627,4.4782e-05,0.8078,973.35,67330.33
3161,train,4.635900020599365,4.4740e-05,0.8105,971.36,67468.56
3162,train,4.552998065948486,4.4698e-05,0.8387,972.04,67420.78
3163,train,4.423785209655762,4.4656e-05,0.9559,973.52,67318.79
3164,train,4.521402359008789,4.4614e-05,0.7871,972.99,67355.10
3165,train,4.685286521911621,4.4572e-05,0.7960,971.52,67457.17
3166,train,4.573770999908447,4.4531e-05,0.7995,972.02,67422.35
3167,train,4.5240325927734375,4.4489e-05,0.8138,973.55,67316.27
3168,train,4.624402046203613,4.4448e-05,0.9123,971.75,67440.92
3169,train,4.645219802856445,4.4407e-05,0.8245,972.21,67409.09
3170,train,4.609896659851074,4.4367e-05,0.7867,972.41,67395.15
3171,train,4.620210647583008,4.4326e-05,0.8410,972.68,67376.48
3172,train,4.694268703460693,4.4286e-05,0.8852,972.47,67391.15
3173,train,4.5099287033081055,4.4246e-05,0.8282,972.19,67410.43
3174,train,4.536330223083496,4.4206e-05,0.8279,972.62,67380.64
3175,train,4.7455644607543945,4.4166e-05,0.9207,972.40,67396.37
3176,train,4.615088939666748,4.4126e-05,0.8093,971.67,67446.67
3177,train,4.6678314208984375,4.4087e-05,0.8821,972.57,67384.18
3178,train,4.5520548820495605,4.4047e-05,0.8676,971.77,67440.15
3179,train,4.558483600616455,4.4008e-05,0.8771,973.14,67344.73
3180,train,4.685532569885254,4.3970e-05,0.7449,971.79,67438.47
3181,train,4.670212745666504,4.3931e-05,0.7698,972.55,67385.58
3182,train,4.556848526000977,4.3892e-05,0.8302,972.75,67371.87
3183,train,4.515054702758789,4.3854e-05,0.9108,972.92,67360.12
3184,train,4.572718143463135,4.3816e-05,0.7679,972.40,67396.00
3185,train,4.715376377105713,4.3778e-05,0.8254,972.80,67368.47
3186,train,4.583549976348877,4.3740e-05,0.8157,972.65,67378.56
3187,train,4.674717903137207,4.3703e-05,0.7520,972.26,67405.64
3188,train,4.4951982498168945,4.3665e-05,0.7638,973.12,67346.55
3189,train,4.521518230438232,4.3628e-05,0.7878,971.51,67457.91
3190,train,4.667355060577393,4.3591e-05,0.9405,972.03,67421.92
3191,train,4.674689292907715,4.3554e-05,0.7572,972.33,67400.66
3192,train,4.607341766357422,4.3518e-05,0.7937,971.83,67435.57
3193,train,4.564220905303955,4.3481e-05,0.8393,972.95,67358.20
3194,train,4.641476631164551,4.3445e-05,0.8247,972.10,67416.78
3195,train,4.624249458312988,4.3409e-05,0.9625,972.40,67396.15
3196,train,4.540122985839844,4.3373e-05,0.8505,973.50,67320.18
3197,train,4.619502544403076,4.3337e-05,0.7910,972.12,67415.64
3198,train,4.662785530090332,4.3302e-05,0.8252,973.43,67325.07
3199,train,4.7096991539001465,4.3267e-05,0.8472,972.24,67407.13
3200,train,4.542114734649658,4.3232e-05,0.8245,974.00,67285.42
3201,train,4.600863456726074,4.3197e-05,0.8232,972.44,67393.28
3202,train,4.559739589691162,4.3162e-05,0.8582,972.20,67409.99
3203,train,4.89321231842041,4.3127e-05,0.9366,972.79,67369.18
3204,train,4.59604024887085,4.3093e-05,0.7888,972.51,67388.83
3205,train,4.557514667510986,4.3059e-05,0.8373,971.93,67428.87
3206,train,4.578658580780029,4.3025e-05,0.8567,973.56,67316.17
3207,train,4.533153057098389,4.2991e-05,0.7792,971.76,67440.80
3208,train,4.587008953094482,4.2957e-05,0.8095,972.41,67395.38
3209,train,4.554910182952881,4.2924e-05,0.8156,972.52,67388.14
3210,train,4.640544891357422,4.2891e-05,0.9051,972.39,67396.78
3211,train,4.637196063995361,4.2858e-05,0.8832,972.58,67383.93
3212,train,4.603476047515869,4.2825e-05,0.8497,973.23,67338.66
3213,train,4.675863265991211,4.2792e-05,0.7224,971.72,67442.95
3214,train,4.655658721923828,4.2760e-05,0.8381,971.63,67449.27
3215,train,4.557127952575684,4.2727e-05,0.8981,972.26,67406.05
3216,train,4.681758403778076,4.2695e-05,0.9248,972.20,67410.32
3217,train,4.62220573425293,4.2663e-05,0.9462,973.44,67324.15
3218,train,4.614854335784912,4.2632e-05,0.7824,973.22,67339.26
3219,train,4.582882881164551,4.2600e-05,0.8187,973.70,67306.36
3220,train,4.518762111663818,4.2569e-05,0.8990,972.35,67399.92
3221,train,4.573853492736816,4.2538e-05,0.9367,972.13,67414.96
3222,train,4.5120134353637695,4.2507e-05,0.8831,972.59,67382.90
3223,train,4.580084800720215,4.2476e-05,0.8570,971.94,67428.23
3224,train,4.667356967926025,4.2445e-05,0.8983,972.32,67401.85
3225,train,4.5356574058532715,4.2415e-05,0.8482,971.83,67435.41
3226,train,4.618742942810059,4.2385e-05,0.8902,974.05,67282.31
3227,train,4.615360260009766,4.2355e-05,0.8804,972.90,67361.27
3228,train,4.601926803588867,4.2325e-05,0.7393,972.65,67378.59
3229,train,4.781303405761719,4.2295e-05,0.9373,972.98,67356.06
3230,train,4.520756721496582,4.2266e-05,0.8265,972.71,67374.63
3231,train,4.629831314086914,4.2236e-05,0.8649,972.68,67376.46
3232,train,4.656163215637207,4.2207e-05,0.7932,971.92,67429.27
3233,train,4.651974678039551,4.2179e-05,0.8814,972.90,67361.60
3234,train,4.519595146179199,4.2150e-05,0.8093,972.89,67362.25
3235,train,4.688281059265137,4.2121e-05,0.7945,971.48,67459.70
3236,train,4.606296062469482,4.2093e-05,0.8004,972.09,67417.89
3237,train,4.685427665710449,4.2065e-05,0.8102,972.02,67422.17
3238,train,4.584646224975586,4.2037e-05,0.8340,971.87,67432.73
3239,train,4.451618194580078,4.2009e-05,0.8196,971.98,67425.10
3240,train,4.560122013092041,4.1982e-05,1.0396,973.10,67347.64
3241,train,4.474943161010742,4.1954e-05,0.8776,971.87,67432.63
3242,train,4.581855773925781,4.1927e-05,1.1494,972.29,67403.59
3243,train,4.659060001373291,4.1900e-05,0.8545,971.76,67440.52
3244,train,4.54904842376709,4.1873e-05,0.8778,971.90,67430.67
3245,train,4.683169841766357,4.1847e-05,0.9495,972.68,67376.41
3246,train,4.508352756500244,4.1820e-05,0.8312,972.97,67356.55
3247,train,4.564165115356445,4.1794e-05,0.8314,973.60,67313.10
3248,train,4.486247539520264,4.1768e-05,0.8277,972.49,67389.86
3249,train,4.48917293548584,4.1742e-05,0.8872,971.62,67450.08
3250,train,4.44611930847168,4.1716e-05,0.9343,973.13,67345.76
3251,train,4.6000213623046875,4.1691e-05,0.8815,972.88,67362.72
3252,train,4.587474822998047,4.1666e-05,0.8464,972.69,67375.90
3253,train,4.51025915145874,4.1640e-05,0.9071,975.54,67179.54
3254,train,4.417026519775391,4.1616e-05,0.8569,972.19,67410.91
3255,train,4.526359558105469,4.1591e-05,0.8699,973.10,67347.64
3256,train,4.489390850067139,4.1566e-05,0.7497,972.59,67383.08
3257,train,4.4828948974609375,4.1542e-05,0.8370,971.65,67447.95
3258,train,4.450142860412598,4.1518e-05,0.9341,971.93,67428.79
3259,train,4.502358913421631,4.1494e-05,0.8938,973.52,67318.54
3260,train,4.489221096038818,4.1470e-05,0.7673,971.94,67428.29
3261,train,4.567298889160156,4.1446e-05,0.8653,972.43,67393.72
3262,train,4.427161693572998,4.1423e-05,0.9084,971.28,67473.63
3263,train,4.43837308883667,4.1400e-05,0.8763,971.66,67447.47
3264,train,4.6409077644348145,4.1377e-05,0.8504,971.44,67462.88
3265,train,4.491513252258301,4.1354e-05,0.7964,971.27,67474.80
3266,train,4.599193096160889,4.1331e-05,0.8714,974.23,67269.68
3267,train,4.511874675750732,4.1309e-05,0.8001,973.72,67305.11
3268,train,4.5602946281433105,4.1287e-05,0.8057,972.23,67407.72
3269,train,4.5263214111328125,4.1265e-05,0.9187,973.24,67338.14
3270,train,4.492635726928711,4.1243e-05,0.8341,971.61,67451.03
3271,train,4.426274299621582,4.1221e-05,0.8158,971.84,67434.81
3272,train,4.398067474365234,4.1200e-05,0.9029,971.58,67452.78
3273,train,4.5539350509643555,4.1178e-05,0.9295,972.22,67408.95
3274,train,4.567117691040039,4.1157e-05,0.8228,972.37,67398.04
3275,train,4.54130744934082,4.1136e-05,0.8196,971.96,67426.84
3276,train,4.5709662437438965,4.1116e-05,0.9384,972.22,67408.38
3277,train,4.526195526123047,4.1095e-05,0.8899,972.38,67397.79
3278,train,4.523375988006592,4.1075e-05,1.1491,972.75,67372.18
3279,train,4.475020408630371,4.1054e-05,0.7642,971.44,67462.50
3280,train,4.5743632316589355,4.1035e-05,0.8876,972.30,67403.28
3281,train,4.480157852172852,4.1015e-05,0.8878,972.69,67376.03
3282,train,4.5370025634765625,4.0995e-05,0.8920,971.78,67439.03
3283,train,4.523314952850342,4.0976e-05,0.8495,973.20,67340.91
3284,train,4.509195327758789,4.0957e-05,0.8760,973.25,67337.15
3285,train,4.533376693725586,4.0938e-05,0.8917,972.01,67423.33
3286,train,4.598482608795166,4.0919e-05,0.8245,972.27,67405.24
3287,train,4.473926067352295,4.0900e-05,0.8082,973.16,67343.25
3288,train,4.74845552444458,4.0882e-05,0.8571,973.94,67289.24
3289,train,4.457293510437012,4.0863e-05,0.8257,972.01,67422.95
3290,train,4.361169815063477,4.0845e-05,1.1708,972.24,67407.09
3291,train,4.531110763549805,4.0827e-05,0.9113,972.42,67395.06
3292,train,4.594745635986328,4.0810e-05,1.0366,974.11,67277.57
3293,train,4.495323181152344,4.0792e-05,0.8451,972.63,67379.98
3294,train,4.503033638000488,4.0775e-05,0.8590,971.43,67463.09
3295,train,4.652674198150635,4.0758e-05,0.8595,972.68,67376.45
3296,train,4.509054183959961,4.0741e-05,0.8046,972.75,67372.22
3297,train,4.5599446296691895,4.0724e-05,0.9054,972.09,67417.36
3298,train,4.4654340744018555,4.0708e-05,0.8152,971.83,67435.32
3299,train,4.563849925994873,4.0691e-05,0.8356,971.22,67477.93
